train_acc,train_loss,val_acc,val_loss
0.0920842105263158,3.9914393,0.1316,3.6506279
0.1780842105263158,3.404872,0.19520000000000004,3.2739768
0.2389684210526316,3.0617828,0.2292,3.115184
0.27840000000000004,2.8374598,0.2704,2.8709347
0.3112421052631579,2.6679173,0.29040000000000005,2.801142
0.33987368421052633,2.5352395,0.32839999999999997,2.6242645
0.3623578947368421,2.423918,0.3256,2.6005225
0.3790526315789474,2.344479,0.34559999999999996,2.4968789
0.39547368421052637,2.268195,0.3516,2.4480026
0.4081263157894737,2.2099168,0.37720000000000004,2.3814695
0.42231578947368426,2.150284,0.37920000000000004,2.3248906
0.4326315789473684,2.1016219,0.40840000000000004,2.2528808
0.44284210526315787,2.056952,0.3984,2.2784693
0.4509473684210526,2.0202274,0.40879999999999994,2.1895733
0.45858947368421055,1.9840275,0.4128,2.2478013
0.4668631578947368,1.9559362,0.4224000000000001,2.165464
0.47233684210526317,1.9269737,0.4204,2.15395
0.4802526315789474,1.8966167,0.4228,2.123481
0.4858947368421052,1.8773675,0.43000000000000005,2.1158621
0.4881894736842105,1.8578081,0.4512,2.063089
0.49452631578947376,1.8345202,0.44760000000000005,2.0515006
0.5005263157894737,1.8132082,0.4364,2.0834177
0.5043368421052632,1.7922003,0.45080000000000003,2.0167913
0.5081894736842105,1.7712549,0.4508,2.0390854
0.5121684210526316,1.7595266,0.45519999999999994,2.0196695
0.516778947368421,1.740849,0.4608,1.988665
0.5218736842105263,1.7286924,0.46879999999999994,1.9847484
0.5242526315789473,1.7113773,0.4604,2.0043232
0.5259789473684211,1.7028896,0.4636,1.9853958
0.5310947368421053,1.6824291,0.45519999999999994,1.9895564
0.5289263157894737,1.6799436,0.466,1.9377533
0.5342947368421053,1.6611737,0.45919999999999994,1.9885468
0.5397894736842106,1.6529062,0.4772,1.9263976
0.5429473684210526,1.6376866,0.4708,1.9747368
0.5400421052631579,1.6279329,0.4772,1.9321756
0.5457684210526316,1.6157731,0.4756,1.9138471
0.5505263157894736,1.6032199,0.47559999999999997,1.9152634
0.5513473684210526,1.604061,0.48160000000000003,1.8987623
0.5517263157894736,1.589928,0.4828,1.8811334
0.5544000000000001,1.5822589,0.49,1.8872944
0.5554947368421053,1.5746549,0.49119999999999997,1.8621048
0.5596842105263158,1.5608006,0.49199999999999994,1.8818301
0.5618736842105264,1.555306,0.4924,1.8732152
0.5641263157894738,1.5451102,0.48960000000000004,1.9040302
0.5645263157894737,1.5376695,0.4852,1.8839312
0.5677263157894737,1.5292727,0.48400000000000004,1.8767915
0.5683368421052631,1.5237195,0.494,1.8577381
0.5711157894736841,1.516749,0.4808,1.8621931
0.5712210526315791,1.5118172,0.5016,1.856427
0.5730947368421053,1.4983761,0.49560000000000004,1.873331
0.5753052631578947,1.4978001,0.5036,1.8388056
0.5777684210526317,1.4808514,0.48879999999999996,1.8479763
0.5811999999999999,1.4873186,0.496,1.8362377
0.5849473684210527,1.4719772,0.4947999999999999,1.8460095
0.5842947368421053,1.4668041,0.498,1.8338962
0.5857052631578947,1.4620795,0.498,1.8413662
0.5854105263157895,1.4575963,0.4976,1.8465537
0.5866526315789473,1.4515074,0.5012000000000001,1.8387167
0.5892842105263159,1.4432753,0.5027999999999999,1.8403783
0.59,1.4366063,0.506,1.8115598
0.5888631578947369,1.432995,0.4968,1.8354902
0.5961473684210526,1.42371,0.4988,1.8169417
0.593978947368421,1.4229496,0.5092,1.838429
0.5944421052631579,1.4204788,0.494,1.8381865
0.5970315789473685,1.4154489,0.502,1.8216529
0.599621052631579,1.4022161,0.5132,1.8058925
0.5995578947368422,1.4046037,0.5044,1.836268
0.601957894736842,1.3972609,0.5116,1.7942016
0.6044631578947368,1.3884575,0.5055999999999999,1.8200469
0.604378947368421,1.3871477,0.508,1.8165988
0.6060631578947369,1.3842553,0.5104,1.8152369
0.6057684210526316,1.3785783,0.51,1.8034368
0.6063368421052632,1.3714026,0.5032,1.798732
0.6077894736842105,1.3681172,0.5115999999999999,1.7967987
0.6098526315789475,1.3635027,0.5036,1.8135598
0.608421052631579,1.3651233,0.5168,1.8026842
0.6139789473684211,1.3600668,0.508,1.8197241
0.6102526315789474,1.3552611,0.5116,1.795377
0.6111368421052631,1.3543168,0.5056,1.7972625
0.6129684210526315,1.3471553,0.5092,1.817056
0.6142736842105264,1.3473042,0.508,1.8049217
0.6154947368421053,1.3430307,0.5136,1.7894354
0.6145052631578947,1.3433561,0.5156,1.7984772
0.6175578947368422,1.3385766,0.5075999999999999,1.8127421
0.618421052631579,1.3339909,0.5028,1.8199489
0.6150105263157895,1.3335236,0.5147999999999999,1.789383
0.6198315789473683,1.333922,0.5168,1.7877321
0.6192,1.3314489,0.5156000000000001,1.7968558
0.6185894736842106,1.3282113,0.5172,1.7899902
0.6162315789473685,1.3259825,0.514,1.7938728
0.6212631578947369,1.3220043,0.5156,1.7915722
0.619621052631579,1.3205594,0.518,1.7892262
0.6204842105263157,1.317831,0.5128,1.7930149
0.6196631578947368,1.318785,0.5064,1.787812
0.6227157894736841,1.3162309,0.5184000000000001,1.8009421
0.6208,1.3203759,0.512,1.8031102
0.6194526315789474,1.3216738,0.5084000000000001,1.7936112
0.6207578947368423,1.317811,0.5212,1.7915051
0.623178947368421,1.3146644,0.5124,1.7975887
0.6206947368421052,1.3207121,0.5112,1.7960038
