train_acc,train_loss,val_acc,val_loss
0.0772,4.0499406,0.12440000000000001,3.7187097
0.15275789473684212,3.5180793,0.18080000000000002,3.318636
0.22951578947368423,3.078099,0.2668,2.8812594
0.29366315789473685,2.7279315,0.3064,2.6596246
0.34987368421052634,2.4653957,0.3428,2.4610155
0.39734736842105267,2.2497258,0.3796,2.2702777
0.43092631578947366,2.0957901,0.406,2.1607194
0.46071578947368425,1.9659685,0.44360000000000005,1.9986781
0.48709473684210525,1.8448595,0.47040000000000004,1.9380306
0.5093263157894737,1.7523952,0.4864,1.8646365
0.5292210526315789,1.6700463,0.48119999999999996,1.8341186
0.5463157894736842,1.5979235,0.5012000000000001,1.7722026
0.5620421052631579,1.5334492,0.5112000000000001,1.7288218
0.5785052631578947,1.4761852,0.5287999999999999,1.6496587
0.59,1.4310519,0.5272,1.6791933
0.6030105263157894,1.380788,0.5316000000000001,1.6812215
0.6169052631578947,1.3376768,0.5428000000000001,1.6354791
0.6203999999999998,1.3073288,0.5539999999999999,1.6063079
0.6332210526315789,1.2603786,0.5564,1.5800269
0.6431789473684211,1.2273108,0.56,1.566311
0.6478105263157894,1.2016336,0.5644,1.5670586
0.6581684210526316,1.1613574,0.5716,1.5522977
0.6631157894736841,1.1352181,0.5672,1.5604846
0.6729263157894737,1.1034725,0.5736,1.5670509
0.6810105263157895,1.075731,0.5896000000000001,1.5232807
0.686,1.0501646,0.5768,1.5358897
0.6912631578947368,1.0294054,0.5724,1.5460948
0.7000210526315791,0.99910355,0.5856,1.5034126
0.7047789473684211,0.9809044,0.5716,1.5535659
0.7134526315789473,0.9569118,0.5768,1.5494767
0.7189052631578946,0.93079215,0.5776,1.5386695
0.7248842105263158,0.9126264,0.602,1.501877
0.7273052631578947,0.89121914,0.586,1.5536803
0.7394526315789474,0.8626719,0.5912000000000001,1.5310253
0.7412631578947368,0.84808946,0.6012000000000001,1.5180286
0.7457684210526316,0.8323869,0.5852,1.554965
0.7531368421052632,0.8082798,0.602,1.5181524
0.7585684210526317,0.7886211,0.6048,1.5351633
0.7596631578947369,0.77753377,0.5936,1.5567267
0.7636000000000001,0.763234,0.5943999999999999,1.5608647
0.7711368421052631,0.73967904,0.5876,1.5948966
0.7751578947368422,0.7252276,0.6048,1.5515691
0.7797473684210526,0.70804363,0.596,1.5958588
0.7838315789473683,0.6910991,0.596,1.6071662
0.7877684210526316,0.67574525,0.6072000000000001,1.5580989
0.7928631578947368,0.6575912,0.5907999999999999,1.6093985
0.7966315789473685,0.647195,0.6028,1.5960076
0.7995157894736842,0.63154936,0.6152000000000001,1.6114465
0.8034315789473684,0.61520326,0.5943999999999999,1.6571497
0.8038736842105263,0.62868744,0.5964,1.6520358
0.8078526315789473,0.605233,0.6004,1.6630349
0.8143368421052631,0.58854544,0.604,1.6399252
0.8185473684210527,0.57267046,0.6012000000000001,1.6669272
0.8197894736842106,0.56402034,0.6015999999999999,1.6657399
0.8268631578947369,0.5437851,0.594,1.6597008
0.83,0.5368517,0.6052,1.6511176
0.8308631578947367,0.5268087,0.5995999999999999,1.6792765
0.8383578947368422,0.5064826,0.596,1.7094939
0.840357894736842,0.49648488,0.6068,1.690379
0.8430526315789474,0.48978728,0.5996,1.7243567
0.8446526315789473,0.4821455,0.6016,1.7217188
0.8516631578947368,0.45846346,0.5912,1.7412533
0.8565684210526315,0.4503166,0.5988,1.7518579
0.8575578947368421,0.44400725,0.6004,1.7633929
0.8598736842105263,0.4299635,0.5984,1.7919468
0.8673684210526316,0.41793218,0.6035999999999999,1.7655069
0.8690315789473684,0.40843746,0.59,1.8198291
0.8727157894736841,0.39168257,0.5996,1.7796872
0.8749263157894737,0.38837188,0.6004,1.8116269
0.8771578947368421,0.38032845,0.5992000000000001,1.8144046
0.8821263157894736,0.3698863,0.6048,1.7796521
0.8820842105263158,0.36109117,0.602,1.813821
0.8861684210526316,0.35126477,0.6056,1.8044307
0.8881894736842105,0.3479656,0.6032,1.8347118
0.8938315789473684,0.33240032,0.5996,1.8551105
0.8939578947368421,0.33015054,0.5939999999999999,1.8611579
0.8975368421052633,0.32103878,0.6036,1.8543717
0.899578947368421,0.31500188,0.6043999999999999,1.8697345
0.9005473684210527,0.30938265,0.6012000000000001,1.8673944
0.9050526315789473,0.30052933,0.604,1.871254
0.9067157894736843,0.29269987,0.606,1.8855168
0.9083789473684211,0.28972605,0.6128,1.8714676
0.9109263157894737,0.2830049,0.5992,1.8899107
0.9126947368421052,0.2753567,0.5968000000000001,1.9066566
0.9123157894736843,0.27658352,0.6008,1.8791058
0.9175368421052631,0.26498622,0.6036,1.8997679
0.9173473684210527,0.26400807,0.6028,1.9078816
0.9175157894736842,0.26215056,0.604,1.9115049
0.9196,0.25821623,0.6004,1.9020523
0.9214947368421054,0.2528549,0.6,1.9253607
0.9227368421052631,0.25053528,0.6024,1.9195436
0.9230947368421052,0.24821782,0.5952000000000001,1.9512078
0.9239368421052632,0.2440986,0.604,1.94532
0.9242947368421053,0.24229759,0.608,1.9194195
0.9266315789473684,0.23668009,0.6048,1.9276505
0.9263157894736842,0.2402269,0.5972,1.938029
0.9273473684210527,0.2362879,0.5983999999999999,1.927267
0.9220421052631579,0.25086516,0.5992,1.9420729
0.9224,0.25055873,0.5968,1.9481627
0.9203368421052631,0.2518342,0.596,1.9553878
0.9234736842105262,0.2468155,0.6032,1.9474941
0.9238105263157895,0.24684492,0.6015999999999999,1.9454352
