train_acc,train_loss,val_acc,val_loss
0.04789473684210527,4.3163085,0.07400000000000001,4.0763087
0.09955789473684212,3.8901706,0.12119999999999999,3.7193646
0.14406315789473687,3.5565426,0.16440000000000002,3.4632652
0.1883578947368421,3.2962217,0.19440000000000002,3.2373505
0.2209894736842105,3.116464,0.22760000000000002,3.067122
0.24675789473684212,2.9579802,0.2384,2.9900582
0.26658947368421054,2.8540115,0.2396,2.9181864
0.2824842105263158,2.7638195,0.26600000000000007,2.7943358
0.2975157894736842,2.6819706,0.2692,2.8047552
0.31166315789473686,2.612093,0.2876,2.7013953
0.3208842105263158,2.5570467,0.3016,2.6626377
0.3314315789473684,2.5103352,0.3032,2.662804
0.34138947368421046,2.4653432,0.3008,2.5752378
0.3479789473684211,2.4231107,0.3184,2.5152183
0.3541684210526316,2.3865333,0.3176,2.514236
0.3591578947368421,2.3582935,0.32559999999999995,2.4911864
0.3662947368421053,2.3257303,0.336,2.5050194
0.37760000000000005,2.2962792,0.3452,2.4277859
0.38052631578947366,2.2750757,0.3644,2.409962
0.38646315789473684,2.2461188,0.35119999999999996,2.3783135
0.3874947368421053,2.224056,0.36879999999999996,2.3787575
0.39688421052631573,2.2002015,0.36400000000000005,2.3854065
0.39720000000000005,2.1859417,0.36519999999999997,2.3851418
0.4025684210526315,2.166306,0.35840000000000005,2.3697731
0.4056631578947369,2.148168,0.3668,2.3391502
0.41427368421052624,2.1271527,0.38,2.3286788
0.41770526315789475,2.113117,0.37800000000000006,2.3002365
0.4161684210526316,2.094594,0.3764,2.3010182
0.41957894736842105,2.0866132,0.37920000000000004,2.2919922
0.42538947368421054,2.064119,0.38799999999999996,2.2621572
0.42578947368421055,2.0568547,0.3899999999999999,2.260643
0.43183157894736846,2.0431583,0.3936,2.2611785
0.43640000000000007,2.0250373,0.3908,2.2536304
0.4383789473684211,2.0095632,0.4035999999999999,2.2342567
0.4433684210526316,2.0019953,0.39720000000000005,2.2372813
0.44349473684210533,1.9847455,0.4032,2.234037
0.4440210526315789,1.9751005,0.398,2.2320085
0.44633684210526314,1.9679493,0.4012,2.2054303
0.45450526315789475,1.9513748,0.4052,2.2266326
0.45682105263157896,1.9397818,0.40800000000000003,2.2179012
0.46061052631578947,1.9227257,0.39480000000000004,2.2504923
0.45707368421052635,1.9206165,0.4068,2.2143407
0.46077894736842107,1.9139909,0.40440000000000004,2.17971
0.4637052631578948,1.8943,0.3956,2.2363865
0.46560000000000007,1.8887084,0.4192,2.1867652
0.46909473684210523,1.8848981,0.4139999999999999,2.1825955
0.4699368421052632,1.8711151,0.41600000000000004,2.1798651
0.4726526315789473,1.8630342,0.4156,2.202131
0.47416842105263163,1.8534044,0.4236,2.1642938
0.4752,1.8460593,0.41879999999999995,2.1949053
0.4790736842105263,1.840804,0.4076000000000001,2.189573
0.48,1.8267753,0.414,2.1705492
0.4830736842105263,1.8205289,0.4175999999999999,2.148331
0.48334736842105264,1.8125725,0.41120000000000007,2.178685
0.48541052631578946,1.8064265,0.4044,2.1737394
0.4892421052631579,1.7987801,0.4176,2.1564338
0.4875789473684211,1.7963117,0.42239999999999994,2.1544003
0.4919578947368421,1.7885646,0.41119999999999995,2.1833756
0.4937473684210527,1.7737136,0.4107999999999999,2.1699815
0.4925052631578947,1.7788877,0.42,2.1300886
0.5002105263157895,1.7562811,0.42560000000000003,2.141101
0.4976421052631579,1.7535604,0.41359999999999997,2.1595807
0.5001473684210527,1.7379228,0.4288,2.12683
0.5000210526315789,1.7391146,0.4235999999999999,2.1503053
0.5016842105263158,1.7385465,0.4135999999999999,2.1490633
0.5047368421052632,1.7276968,0.41720000000000007,2.1466656
0.5069473684210527,1.7155497,0.42400000000000004,2.134514
0.508,1.7104499,0.4188,2.1502087
0.5095789473684211,1.700959,0.42200000000000004,2.1375523
0.5116631578947369,1.7002426,0.43040000000000006,2.1171212
0.5135368421052632,1.690339,0.42199999999999993,2.1581635
0.5122736842105263,1.6886843,0.4232,2.1468072
0.5138947368421053,1.6868142,0.4272000000000001,2.153069
0.5177894736842106,1.6758586,0.43560000000000004,2.123392
0.5172421052631578,1.6752545,0.4303999999999999,2.1448898
0.5156842105263157,1.6690819,0.41960000000000003,2.1665964
0.517157894736842,1.6685137,0.4244,2.135634
0.5186736842105263,1.6614687,0.4236,2.1584237
0.5218315789473684,1.6592331,0.4331999999999999,2.158455
0.5209263157894737,1.6529125,0.4256,2.1424823
0.5225894736842106,1.6527904,0.4267999999999999,2.146842
0.5218947368421053,1.648255,0.4276,2.1354058
0.522778947368421,1.6388227,0.41359999999999997,2.1491606
0.5233473684210527,1.6404425,0.4276,2.140693
0.5245052631578947,1.6360459,0.42760000000000004,2.1430786
0.5281473684210527,1.6341666,0.42839999999999995,2.128724
0.5277473684210526,1.6248043,0.4288,2.132004
0.5271368421052631,1.6286372,0.42840000000000006,2.1422727
0.5288,1.6254987,0.43,2.1516426
0.5272631578947369,1.6228,0.4324,2.123326
0.5314105263157896,1.6210191,0.43200000000000005,2.117105
0.5292631578947369,1.620063,0.4208,2.1387115
0.5282736842105263,1.6190848,0.43560000000000004,2.1142485
0.529578947368421,1.6124154,0.428,2.1280017
0.5318947368421053,1.6168121,0.4316,2.1165178
0.5304,1.6157794,0.42879999999999996,2.1195977
0.531621052631579,1.6109129,0.42639999999999995,2.1522698
0.5290526315789474,1.6138855,0.43560000000000004,2.118579
0.534821052631579,1.60825,0.43119999999999997,2.1343167
0.5309052631578948,1.6105005,0.4304,2.1096036
