train_acc,train_loss,val_acc,val_loss
0.06240000000000001,4.174768,0.106,3.8720858
0.11926315789473685,3.7085943,0.1456,3.5186634
0.18202105263157894,3.3372056,0.19480000000000003,3.3043268
0.2250526315789474,3.0931048,0.2192,3.1075714
0.25507368421052634,2.9112248,0.2528,2.9561584
0.28381052631578946,2.7703602,0.26880000000000004,2.8470807
0.30324210526315787,2.660411,0.29200000000000004,2.7527752
0.32602105263157893,2.565752,0.30560000000000004,2.7079504
0.3396,2.486006,0.32280000000000003,2.61244
0.35669473684210523,2.4272344,0.3156,2.5879471
0.3720842105263158,2.3584385,0.3284,2.553836
0.3805684210526316,2.314795,0.35800000000000004,2.4284844
0.3905052631578947,2.272451,0.35240000000000005,2.4689386
0.39928421052631574,2.2375078,0.35240000000000005,2.4252884
0.4052421052631579,2.1955645,0.36680000000000007,2.3892155
0.41566315789473685,2.173239,0.3652,2.3972847
0.41896842105263155,2.146096,0.36440000000000006,2.3925648
0.42589473684210527,2.1072323,0.3784,2.355852
0.42947368421052634,2.0916345,0.382,2.3452315
0.43545263157894737,2.0644736,0.376,2.3529816
0.4419368421052632,2.0486617,0.3788,2.3508222
0.4440210526315789,2.0228446,0.4004,2.2397823
0.44917894736842107,2.009362,0.39280000000000004,2.2653446
0.4559578947368421,1.9857323,0.4032,2.2638366
0.4571368421052631,1.9650403,0.4084,2.231844
0.4611789473684211,1.9524059,0.4064,2.2323802
0.46294736842105266,1.9456924,0.40840000000000004,2.1783824
0.4673473684210527,1.9294591,0.41600000000000004,2.197638
0.4714105263157895,1.9097378,0.4172,2.1916795
0.4723368421052631,1.8963583,0.392,2.270226
0.47587368421052634,1.8867,0.40399999999999997,2.230998
0.4811157894736843,1.8729957,0.41159999999999997,2.2147279
0.4844421052631579,1.861725,0.40519999999999995,2.1769223
0.48677894736842103,1.8351171,0.4104,2.2032993
0.4874315789473685,1.839851,0.4032,2.1869247
0.491242105263158,1.8284655,0.4171999999999999,2.1929657
0.4920210526315789,1.820324,0.4207999999999999,2.182381
0.4976631578947368,1.8071942,0.4024000000000001,2.2021189
0.4959578947368421,1.7930032,0.41960000000000003,2.1438901
0.4991578947368421,1.7890247,0.408,2.2085142
0.5019368421052632,1.7790697,0.4064,2.1568391
0.5041684210526316,1.772196,0.40720000000000006,2.1954713
0.5061473684210527,1.7637752,0.41080000000000005,2.1703424
0.5071789473684211,1.7515846,0.4208,2.1441998
0.5099578947368422,1.7383664,0.41,2.1636038
0.5130105263157895,1.7332637,0.426,2.123012
0.5142947368421054,1.7251712,0.42200000000000004,2.1647363
0.5151368421052631,1.7196263,0.42160000000000003,2.1455915
0.5177894736842105,1.7147757,0.4216,2.133909
0.5195157894736843,1.7036557,0.4164,2.1852996
0.5212842105263158,1.6924393,0.41240000000000004,2.1561358
0.5222105263157895,1.6922561,0.4092,2.1958735
0.5246947368421053,1.6910597,0.4200000000000001,2.1654468
0.5261263157894738,1.6805334,0.41800000000000004,2.1456525
0.526357894736842,1.6779933,0.4232,2.147065
0.5301473684210526,1.6671312,0.4296,2.1401641
0.5299578947368422,1.6622047,0.4336,2.1283343
0.530778947368421,1.6577804,0.4232,2.1388187
0.5309894736842106,1.6572893,0.41960000000000003,2.155967
0.5326526315789474,1.6455936,0.4236,2.1624813
0.5359157894736842,1.6382512,0.42840000000000006,2.1321676
0.5359157894736842,1.6313123,0.4288,2.119317
0.5388631578947368,1.6245617,0.42480000000000007,2.1275997
0.5389684210526315,1.6238831,0.4212,2.1474524
0.5385684210526316,1.6172625,0.4275999999999999,2.1384351
0.5427157894736842,1.6099545,0.4352,2.1310155
0.5425894736842105,1.6107665,0.42519999999999997,2.130452
0.5445263157894736,1.5982617,0.42840000000000006,2.1409736
0.5445263157894736,1.5962539,0.43279999999999996,2.1041737
0.5459578947368422,1.5994529,0.43199999999999994,2.1221502
0.5460421052631579,1.5929122,0.42760000000000004,2.1416264
0.5477894736842105,1.5870202,0.43360000000000004,2.1108181
0.5494526315789474,1.5869504,0.4336,2.0938396
0.5485684210526317,1.5845803,0.43560000000000004,2.1114776
0.5513052631578947,1.5773823,0.42560000000000003,2.125652
0.5527578947368421,1.5689381,0.43119999999999997,2.125794
0.5514105263157895,1.5638841,0.4252,2.1129
0.5534315789473684,1.563662,0.42919999999999997,2.145784
0.5528,1.5626962,0.4304,2.1302972
0.5565684210526316,1.5557566,0.4304,2.1320488
0.5579368421052631,1.5517701,0.43560000000000004,2.1025825
0.5572842105263157,1.5496507,0.4272000000000001,2.1385775
0.5591789473684211,1.5477155,0.43080000000000007,2.13265
0.5560842105263157,1.5484964,0.434,2.1179295
0.5582947368421053,1.5453004,0.43040000000000006,2.112881
0.5591789473684211,1.5457612,0.4296000000000001,2.140503
0.561136842105263,1.5416516,0.42839999999999995,2.1314452
0.5613052631578948,1.5353775,0.43559999999999993,2.1319907
0.5590526315789474,1.5406065,0.4336,2.127193
0.5609052631578948,1.539851,0.434,2.1256402
0.5608842105263157,1.5318928,0.4288,2.1155548
0.5604000000000001,1.5385518,0.4304,2.1236162
0.5620842105263159,1.5318898,0.4295999999999999,2.127919
0.5617263157894737,1.5361291,0.43040000000000006,2.1249537
0.5597263157894737,1.5334048,0.4316,2.1182585
0.5610736842105263,1.5291543,0.43079999999999996,2.1306677
0.5612210526315791,1.5289106,0.4328,2.121346
0.5644,1.5303621,0.4288,2.1288564
0.5613473684210526,1.52558,0.43839999999999996,2.130475
0.5628210526315789,1.5259401,0.4304,2.1255996
