train_acc,train_loss,val_acc,val_loss
0.08271578947368421,4.0144477,0.1308,3.6337218
0.1661684210526316,3.436962,0.2064,3.2235928
0.24157894736842103,3.0216467,0.2612,2.903816
0.29922105263157894,2.7202718,0.3124,2.689112
0.3446315789473684,2.5012875,0.3248,2.5319319
0.3817263157894737,2.3276255,0.374,2.3582664
0.41381052631578946,2.1807575,0.3784,2.3316927
0.43896842105263156,2.0679257,0.41440000000000005,2.1919074
0.4585052631578948,1.9764829,0.4204,2.070531
0.47722105263157893,1.8947363,0.446,2.04648
0.4938105263157895,1.8264625,0.4623999999999999,1.96677
0.5087368421052632,1.765633,0.468,1.940828
0.5218315789473684,1.7147523,0.4736,1.9140077
0.5298736842105263,1.6701839,0.4796,1.8694016
0.541978947368421,1.6273907,0.49400000000000005,1.8452258
0.5530736842105264,1.5845494,0.49360000000000004,1.8286557
0.561242105263158,1.547444,0.5036,1.804007
0.567978947368421,1.518367,0.5028,1.8039988
0.5754105263157895,1.4883327,0.5264,1.7319506
0.5825052631578947,1.4512942,0.5244,1.7505549
0.5897263157894737,1.4326578,0.5236000000000001,1.7181035
0.5979578947368421,1.3993068,0.5196,1.7405068
0.6042526315789474,1.3696748,0.5328,1.6856903
0.6073684210526316,1.3568037,0.5276,1.6797879
0.615621052631579,1.3322009,0.5408,1.6482309
0.6190315789473685,1.3075175,0.5404000000000001,1.6641012
0.6264210526315789,1.288162,0.542,1.6542109
0.6295157894736841,1.2672324,0.5372,1.6396651
0.6378315789473685,1.2474205,0.5328,1.6761452
0.6386105263157895,1.2313368,0.55,1.6242328
0.6458526315789473,1.210025,0.5372,1.6407791
0.6521052631578947,1.1884146,0.5512,1.6266305
0.653242105263158,1.1762565,0.5584,1.6162062
0.6593894736842106,1.1569067,0.556,1.6042545
0.6600421052631579,1.1452283,0.5552,1.6164618
0.6662526315789474,1.1273938,0.5664,1.5848693
0.6685684210526316,1.1170405,0.5631999999999999,1.6026436
0.673178947368421,1.1023422,0.5660000000000001,1.6079651
0.6776842105263158,1.084009,0.5544,1.6365963
0.6808421052631579,1.0716588,0.55,1.6368463
0.6856842105263157,1.058227,0.5660000000000001,1.609388
0.6874736842105263,1.0474306,0.5768,1.5732787
0.6917684210526317,1.0292004,0.5711999999999999,1.6064141
0.6961894736842105,1.0134997,0.5592,1.6274565
0.6977052631578947,1.0071926,0.5728,1.5952841
0.7004842105263158,0.9959398,0.57,1.6146922
0.7050736842105264,0.9847199,0.5608,1.6109706
0.7074736842105265,0.9730669,0.5528,1.6454681
0.7113684210526315,0.9601781,0.5672,1.5976038
0.7132421052631579,0.9520202,0.5636,1.6073538
0.7166315789473684,0.9372784,0.5732,1.6335609
0.7190736842105263,0.9269024,0.5684,1.6478438
0.7209473684210526,0.914722,0.5676,1.6439881
0.7254105263157895,0.90355366,0.5783999999999999,1.6270839
0.7265473684210526,0.9012655,0.57,1.6193525
0.7319157894736842,0.88706815,0.5596,1.6394877
0.7341684210526316,0.87613934,0.5648000000000001,1.6383345
0.737263157894737,0.86280364,0.574,1.6022635
0.7390105263157895,0.855,0.5756,1.6166446
0.7408421052631579,0.8466091,0.5804,1.6084198
0.7446736842105264,0.837235,0.5803999999999999,1.6396292
0.7468421052631579,0.8299402,0.5816,1.6282301
0.7519789473684211,0.81522244,0.5723999999999999,1.6515542
0.7524842105263156,0.8106522,0.5792,1.6270276
0.7530315789473684,0.80448973,0.5731999999999999,1.6501243
0.7564842105263158,0.7971436,0.586,1.6338403
0.7606736842105264,0.78178144,0.5756,1.6770672
0.7588631578947368,0.78387374,0.5716,1.6582298
0.7594947368421052,0.78202575,0.574,1.6308529
0.7642315789473685,0.76384336,0.5708,1.6573486
0.7650105263157895,0.759441,0.5756000000000001,1.6695386
0.7655368421052632,0.7560516,0.5732,1.6817489
0.7700631578947368,0.74496216,0.5760000000000001,1.6823654
0.7733473684210527,0.73838496,0.5804,1.6573999
0.7750105263157895,0.7286908,0.5804,1.6539005
0.7766105263157894,0.72804403,0.5723999999999999,1.6787032
0.7787578947368421,0.7188618,0.5732,1.6850574
0.7809684210526316,0.7159396,0.5792,1.6627679
0.7807157894736843,0.7123881,0.5808,1.6771561
0.7814947368421052,0.70580983,0.5816,1.6584768
0.7850105263157895,0.69932204,0.5751999999999999,1.6950889
0.7832210526315789,0.697583,0.5771999999999999,1.6664597
0.7859578947368422,0.69018173,0.5808000000000001,1.6849004
0.7872842105263157,0.6853715,0.5800000000000001,1.669683
0.7874315789473684,0.6830823,0.5768,1.699554
0.7900631578947368,0.6799955,0.5752,1.6947572
0.7901263157894737,0.6763233,0.5792,1.6842722
0.790378947368421,0.6764753,0.5760000000000001,1.6986117
0.7931368421052631,0.66901165,0.5764,1.6886067
0.7927368421052632,0.66751236,0.5724,1.7167164
0.7939578947368421,0.66469043,0.5820000000000001,1.7026504
0.7969684210526315,0.66025203,0.5716,1.6889181
0.7929894736842105,0.66650456,0.5760000000000001,1.7060987
0.7958947368421053,0.6600685,0.574,1.6953592
0.7977263157894737,0.65524256,0.5820000000000001,1.6833253
0.7971368421052631,0.6559641,0.5776,1.6962808
0.7991789473684211,0.65292186,0.5760000000000001,1.6861173
0.7970947368421053,0.6562812,0.5760000000000001,1.7007284
0.7981473684210526,0.6527151,0.5748,1.7182711
0.7987578947368421,0.6509935,0.5720000000000001,1.7078189
