train_acc,train_loss,val_acc,val_loss
0.08111578947368422,4.0289283,0.11879999999999999,3.6626017
0.1646315789473684,3.4450529,0.20559999999999998,3.2319329
0.2461894736842105,2.9937403,0.2536,2.8869088
0.3113263157894737,2.6739144,0.29719999999999996,2.7272816
0.35538947368421053,2.4443905,0.35480000000000006,2.447069
0.39338947368421057,2.2684908,0.3696,2.3441286
0.426821052631579,2.11278,0.40399999999999997,2.1879575
0.4550947368421053,1.990847,0.41960000000000003,2.0642638
0.48357894736842105,1.874475,0.45760000000000006,1.9716997
0.5041473684210527,1.7849337,0.47440000000000004,1.9106839
0.521242105263158,1.7090695,0.4776,1.863428
0.5380631578947369,1.6426368,0.49800000000000005,1.7661906
0.5546526315789474,1.5734187,0.5047999999999999,1.7662357
0.5683157894736842,1.5220191,0.524,1.7132201
0.579978947368421,1.4741178,0.5252,1.6875987
0.5928631578947369,1.4167848,0.5336,1.6688992
0.6013263157894737,1.377832,0.5384,1.6466085
0.6141894736842105,1.3410418,0.5448000000000001,1.6064149
0.624778947368421,1.2936635,0.5668,1.5631683
0.6317684210526316,1.2626656,0.5616,1.5744395
0.6405894736842106,1.2258476,0.5624,1.5561922
0.6505473684210527,1.1951504,0.564,1.5175483
0.6573894736842105,1.1558048,0.5748000000000001,1.5362258
0.6674315789473684,1.1310942,0.5820000000000001,1.501837
0.6727157894736843,1.1046396,0.5783999999999999,1.5180882
0.6811789473684209,1.0753285,0.5871999999999999,1.5019931
0.6865473684210527,1.0521648,0.574,1.4892457
0.6924631578947369,1.0277048,0.5836,1.5224861
0.7005894736842105,0.99621075,0.6015999999999999,1.4814967
0.7074526315789473,0.9749437,0.5828,1.5140433
0.7110947368421053,0.9600455,0.596,1.4921443
0.7209894736842106,0.92995363,0.5940000000000001,1.4602505
0.7221052631578947,0.91431415,0.5828,1.4832317
0.7306105263157895,0.8925816,0.6,1.4742543
0.7359578947368421,0.8697967,0.5864,1.5110316
0.741536842105263,0.8498506,0.59,1.4979793
0.7449684210526316,0.833286,0.6032,1.4932612
0.7511578947368421,0.8111743,0.606,1.498683
0.7577263157894737,0.7917523,0.5972,1.5419016
0.7617473684210527,0.7709537,0.5988,1.5474323
0.7650947368421052,0.7591703,0.6016,1.5096037
0.7710736842105262,0.7377978,0.5972,1.536936
0.7758105263157895,0.72380894,0.604,1.5844884
0.7764842105263158,0.7086869,0.6064,1.5483111
0.7820210526315791,0.69560367,0.604,1.5280406
0.7890526315789473,0.6753255,0.6088,1.5306035
0.7923157894736843,0.65882,0.6064,1.5807844
0.7963157894736842,0.6487683,0.6052,1.5623505
0.8019157894736841,0.63081586,0.5968000000000001,1.5660324
0.8039157894736843,0.626074,0.5983999999999999,1.5760279
0.8097473684210527,0.6030947,0.6068,1.6125913
0.8114315789473685,0.58962864,0.602,1.6185162
0.8194526315789474,0.5744198,0.5992,1.6131603
0.821136842105263,0.5644941,0.608,1.638288
0.8230736842105264,0.5548864,0.6063999999999999,1.629742
0.8289684210526316,0.5350338,0.5972,1.6713378
0.8337684210526315,0.5237801,0.6112,1.6226097
0.8338947368421054,0.51466805,0.5995999999999999,1.6797092
0.8384,0.5050466,0.6036,1.674744
0.8435999999999999,0.48972347,0.6103999999999999,1.668449
0.8498947368421053,0.47140226,0.5964,1.7043631
0.8504842105263158,0.46664333,0.6052,1.6657195
0.8556421052631579,0.45420584,0.6064,1.702071
0.8562315789473683,0.44783813,0.5992000000000001,1.739906
0.8584,0.4402701,0.5992000000000001,1.7431377
0.8637473684210526,0.42197892,0.6048,1.717997
0.8678315789473684,0.4105966,0.6,1.7694359
0.867957894736842,0.40688387,0.6012000000000001,1.76987
0.873621052631579,0.39631668,0.6076,1.7760068
0.8738105263157896,0.38930845,0.5943999999999999,1.7969465
0.8767578947368421,0.3804404,0.5928,1.8074439
0.8800842105263157,0.37481642,0.6095999999999999,1.7823677
0.8841473684210527,0.36084813,0.6092,1.7817305
0.884421052631579,0.35485065,0.596,1.8312117
0.8877263157894738,0.3497471,0.6056,1.8480613
0.8917894736842106,0.34149253,0.6004,1.847312
0.8923368421052632,0.33272249,0.6032,1.8553483
0.8971368421052631,0.32446563,0.5956,1.8452586
0.8968631578947368,0.32187933,0.6028,1.8466345
0.8997894736842106,0.3165923,0.5976,1.8836299
0.9022526315789473,0.30809468,0.6116,1.8614572
0.9046315789473686,0.30095056,0.6080000000000001,1.856313
0.9026315789473685,0.30201602,0.5980000000000001,1.8817142
0.9054736842105263,0.2991491,0.6103999999999999,1.8757198
0.907621052631579,0.29378676,0.6008,1.8685919
0.908778947368421,0.28976893,0.6004,1.8939598
0.9113052631578947,0.2826916,0.5940000000000001,1.9295269
0.9110315789473684,0.28126025,0.5992000000000001,1.894805
0.9095157894736843,0.28295168,0.604,1.8877167
0.9141052631578949,0.27550274,0.6020000000000001,1.8908644
0.915136842105263,0.2682255,0.6027999999999999,1.9117017
0.915178947368421,0.26714176,0.596,1.8869063
0.9144,0.27059156,0.6015999999999999,1.8955574
0.9182315789473684,0.2633071,0.6000000000000001,1.9101055
0.9162315789473685,0.26320574,0.6028,1.927219
0.9172210526315789,0.26179713,0.6012,1.9314084
0.9174526315789473,0.26129162,0.6032,1.9247704
0.9198947368421052,0.2579839,0.6024,1.9210385
0.921578947368421,0.25200164,0.598,1.93016
0.9201263157894737,0.25937584,0.6036,1.91198
0.9215157894736843,0.25367063,0.6004,1.9200454
